,economy,time,CC.EST
954,BFA,YR1969,
955,BFA,YR1970,
956,BFA,YR1971,
957,BFA,YR1972,
958,BFA,YR1973,
959,BFA,YR1974,
960,BFA,YR1975,
961,BFA,YR1976,
962,BFA,YR1977,
963,BFA,YR1978,
964,BFA,YR1979,
965,BFA,YR1980,
966,BFA,YR1981,
967,BFA,YR1982,
968,BFA,YR1983,
969,BFA,YR1984,
970,BFA,YR1985,
971,BFA,YR1986,
972,BFA,YR1987,
973,BFA,YR1988,
974,BFA,YR1989,
975,BFA,YR1990,
976,BFA,YR1991,
977,BFA,YR1992,
978,BFA,YR1993,
979,BFA,YR1994,
980,BFA,YR1995,
981,BFA,YR1996,0.11151909083128
982,BFA,YR1997,
983,BFA,YR1998,0.0955900400876999
984,BFA,YR1999,
985,BFA,YR2000,0.12469719350338
986,BFA,YR2001,
987,BFA,YR2002,0.120319604873657
988,BFA,YR2003,-0.107514306902885
989,BFA,YR2004,-0.149054154753685
990,BFA,YR2005,-0.105527251958847
991,BFA,YR2006,-0.310118108987808
992,BFA,YR2007,-0.329598039388657
993,BFA,YR2008,-0.30901512503624
994,BFA,YR2009,-0.345606595277786
995,BFA,YR2010,-0.356885224580765
996,BFA,YR2011,-0.378650426864624
997,BFA,YR2012,-0.482446640729904
998,BFA,YR2013,-0.525301456451416
999,BFA,YR2014,-0.466464132070541
1000,BFA,YR2015,-0.298838138580322
1001,BFA,YR2016,-0.169851243495941
1002,BFA,YR2017,-0.138816744089127
1003,BFA,YR2018,-0.131240993738174
1004,BFA,YR2019,-0.220120951533318
1005,BFA,YR2020,-0.122583754360676
1006,BFA,YR2021,-0.08303402364254
1007,BFA,YR2022,-0.0836108103394508
1008,BGD,YR1960,
1009,BGD,YR1961,
1010,BGD,YR1962,
1011,BGD,YR1963,
1012,BGD,YR1964,
1013,BGD,YR1965,
1014,BGD,YR1966,
1015,BGD,YR1967,
1016,BGD,YR1968,
1017,BGD,YR1969,
1018,BGD,YR1970,
1019,BGD,YR1971,
1020,BGD,YR1972,
1021,BGD,YR1973,
1022,BGD,YR1974,
1023,BGD,YR1975,
1024,BGD,YR1976,
1025,BGD,YR1977,
1026,BGD,YR1978,
1027,BGD,YR1979,
1028,BGD,YR1980,
1029,BGD,YR1981,
1030,BGD,YR1982,
1031,BGD,YR1983,
1032,BGD,YR1984,
1033,BGD,YR1985,
1034,BGD,YR1986,
1035,BGD,YR1987,
1036,BGD,YR1988,
1037,BGD,YR1989,
1038,BGD,YR1990,
1039,BGD,YR1991,
1040,BGD,YR1992,
1041,BGD,YR1993,
1042,BGD,YR1994,
1043,BGD,YR1995,
1044,BGD,YR1996,-0.969682216644287
1045,BGD,YR1997,
1046,BGD,YR1998,-0.773010969161987
1047,BGD,YR1999,
1048,BGD,YR2000,-1.21208262443542
1049,BGD,YR2001,
1050,BGD,YR2002,-1.44908678531647
1051,BGD,YR2003,-1.54172050952911
1052,BGD,YR2004,-1.59711492061615
1053,BGD,YR2005,-1.40646660327911
1054,BGD,YR2006,-1.44298279285431
1055,BGD,YR2007,-1.06323993206024
1056,BGD,YR2008,-1.0467883348465
1057,BGD,YR2009,-1.0752512216568
1058,BGD,YR2010,-1.05408024787903
1059,BGD,YR2011,-1.09738862514496
1060,BGD,YR2012,-0.85661906003952
1061,BGD,YR2013,-0.893825352191925
1062,BGD,YR2014,-0.892129957675934
1063,BGD,YR2015,-0.844025909900665
1064,BGD,YR2016,-0.88687801361084
1065,BGD,YR2017,-0.858938634395599
1066,BGD,YR2018,-0.926946818828583
1067,BGD,YR2019,-1.01699352264404
1068,BGD,YR2020,-1.00367724895477
1069,BGD,YR2021,-0.98586094379425
1070,BGD,YR2022,-1.0755273103714
1071,BGR,YR1960,
1072,BGR,YR1961,
1073,BGR,YR1962,
1074,BGR,YR1963,
1075,BGR,YR1964,
1076,BGR,YR1965,
1077,BGR,YR1966,
1078,BGR,YR1967,
1079,BGR,YR1968,
1080,BGR,YR1969,
1081,BGR,YR1970,
1082,BGR,YR1971,
1083,BGR,YR1972,
1084,BGR,YR1973,
1085,BGR,YR1974,
1086,BGR,YR1975,
1087,BGR,YR1976,
1088,BGR,YR1977,
1089,BGR,YR1978,
1090,BGR,YR1979,
1091,BGR,YR1980,
1092,BGR,YR1981,
1093,BGR,YR1982,
1094,BGR,YR1983,
1095,BGR,YR1984,
1096,BGR,YR1985,
1097,BGR,YR1986,
1098,BGR,YR1987,
1099,BGR,YR1988,
1100,BGR,YR1989,
1101,BGR,YR1990,
1102,BGR,YR1991,
1103,BGR,YR1992,
1104,BGR,YR1993,
1105,BGR,YR1994,
1106,BGR,YR1995,
1107,BGR,YR1996,-0.361505150794983
1108,BGR,YR1997,
1109,BGR,YR1998,-0.17823214828968
1110,BGR,YR1999,
1111,BGR,YR2000,-0.178624525666237
1112,BGR,YR2001,
1113,BGR,YR2002,-0.171931698918343
1114,BGR,YR2003,-0.087321013212204
1115,BGR,YR2004,0.0682040601968765
1116,BGR,YR2005,0.0187454242259264
1117,BGR,YR2006,-0.11058596521616
1118,BGR,YR2007,-0.231792405247688
1119,BGR,YR2008,-0.274787336587906
1120,BGR,YR2009,-0.229267567396164
1121,BGR,YR2010,-0.237023547291756
1122,BGR,YR2011,-0.269264370203018
1123,BGR,YR2012,-0.281460791826248
1124,BGR,YR2013,-0.327604949474335
1125,BGR,YR2014,-0.302766591310501
1126,BGR,YR2015,-0.34570524096489
1127,BGR,YR2016,-0.259969264268875
1128,BGR,YR2017,-0.195962429046631
1129,BGR,YR2018,-0.18804033100605
1130,BGR,YR2019,-0.180789098143578
1131,BGR,YR2020,-0.322116583585739
1132,BGR,YR2021,-0.257637172937393
1133,BGR,YR2022,-0.157897114753723
1134,BHR,YR1960,
1135,BHR,YR1961,
1136,BHR,YR1962,
1137,BHR,YR1963,
1138,BHR,YR1964,
1139,BHR,YR1965,
1140,BHR,YR1966,
1141,BHR,YR1967,
1142,BHR,YR1968,
1143,BHR,YR1969,
1144,BHR,YR1970,
1145,BHR,YR1971,
1146,BHR,YR1972,
1147,BHR,YR1973,
1148,BHR,YR1974,
1149,BHR,YR1975,
1150,BHR,YR1976,
1151,BHR,YR1977,
1152,BHR,YR1978,
1153,BHR,YR1979,
1154,BHR,YR1980,
1155,BHR,YR1981,
1156,BHR,YR1982,
1157,BHR,YR1983,
1158,BHR,YR1984,
1159,BHR,YR1985,
1160,BHR,YR1986,
1161,BHR,YR1987,
1162,BHR,YR1988,
1163,BHR,YR1989,
1164,BHR,YR1990,
1165,BHR,YR1991,
1166,BHR,YR1992,
1167,BHR,YR1993,
1168,BHR,YR1994,
1169,BHR,YR1995,
1170,BHR,YR1996,0.328688681125641
1171,BHR,YR1997,
1172,BHR,YR1998,0.250788927078247
1173,BHR,YR1999,
1174,BHR,YR2000,0.360480934381485
1175,BHR,YR2001,
1176,BHR,YR2002,0.791833281517029
1177,BHR,YR2003,0.374170809984207
1178,BHR,YR2004,0.436752140522003
1179,BHR,YR2005,0.383150041103363
1180,BHR,YR2006,0.188148677349091
1181,BHR,YR2007,0.175549507141113
1182,BHR,YR2008,0.181815281510353
1183,BHR,YR2009,0.180615961551666
1184,BHR,YR2010,0.179316192865372
1185,BHR,YR2011,0.209991171956062
1186,BHR,YR2012,0.366530209779739
1187,BHR,YR2013,0.42616268992424
1188,BHR,YR2014,0.273521840572357
1189,BHR,YR2015,0.107048586010933
1190,BHR,YR2016,-0.0476647540926933
1191,BHR,YR2017,-0.17114095389843
1192,BHR,YR2018,-0.176231503486633
1193,BHR,YR2019,-0.0380972623825073
1194,BHR,YR2020,-0.0935939401388168
1195,BHR,YR2021,0.144544184207916
1196,BHR,YR2022,0.139385640621185
1197,BHS,YR1960,
1198,BHS,YR1961,
1199,BHS,YR1962,
1200,BHS,YR1963,
1201,BHS,YR1964,
1202,BHS,YR1965,
1203,BHS,YR1966,
1204,BHS,YR1967,
1205,BHS,YR1968,
1206,BHS,YR1969,
1207,BHS,YR1970,
1208,BHS,YR1971,
1209,BHS,YR1972,
1210,BHS,YR1973,
1211,BHS,YR1974,
1212,BHS,YR1975,
1213,BHS,YR1976,
1214,BHS,YR1977,
1215,BHS,YR1978,
1216,BHS,YR1979,
1217,BHS,YR1980,
1218,BHS,YR1981,
1219,BHS,YR1982,
1220,BHS,YR1983,
1221,BHS,YR1984,
1222,BHS,YR1985,
1223,BHS,YR1986,
1224,BHS,YR1987,
1225,BHS,YR1988,
1226,BHS,YR1989,
1227,BHS,YR1990,
1228,BHS,YR1991,
1229,BHS,YR1992,
1230,BHS,YR1993,
1231,BHS,YR1994,
1232,BHS,YR1995,
1233,BHS,YR1996,1.1568101644516
1234,BHS,YR1997,
1235,BHS,YR1998,1.29537415504456
1236,BHS,YR1999,
1237,BHS,YR2000,1.30232381820679
1238,BHS,YR2001,
1239,BHS,YR2002,1.41555559635162
1240,BHS,YR2003,1.40778958797455
1241,BHS,YR2004,1.4110358953476
1242,BHS,YR2005,1.32878684997559
1243,BHS,YR2006,1.34319972991943
1244,BHS,YR2007,1.32800912857056
1245,BHS,YR2008,1.33007168769836
1246,BHS,YR2009,1.3600195646286
1247,BHS,YR2010,1.34837675094604
1248,BHS,YR2011,1.34685218334198
1249,BHS,YR2012,1.31606793403625
1250,BHS,YR2013,1.33461117744446
1251,BHS,YR2014,1.30873775482178
1252,BHS,YR2015,1.09777593612671
1253,BHS,YR2016,1.06738793849945
1254,BHS,YR2017,1.13446974754333
1255,BHS,YR2018,1.09553563594818
1256,BHS,YR2019,1.10244631767273
1257,BHS,YR2020,1.10620594024658
1258,BHS,YR2021,1.15245354175568
1259,BHS,YR2022,1.25618994235992
1260,BIH,YR1960,
1261,BIH,YR1961,
1262,BIH,YR1962,
1263,BIH,YR1963,
1264,BIH,YR1964,
1265,BIH,YR1965,
1266,BIH,YR1966,
1267,BIH,YR1967,
1268,BIH,YR1968,
1269,BIH,YR1969,
1270,BIH,YR1970,
1271,BIH,YR1971,
1272,BIH,YR1972,
1273,BIH,YR1973,
1274,BIH,YR1974,
1275,BIH,YR1975,
1276,BIH,YR1976,
1277,BIH,YR1977,
1278,BIH,YR1978,
1279,BIH,YR1979,
1280,BIH,YR1980,
1281,BIH,YR1981,
1282,BIH,YR1982,
1283,BIH,YR1983,
1284,BIH,YR1984,
1285,BIH,YR1985,
1286,BIH,YR1986,
1287,BIH,YR1987,
1288,BIH,YR1988,
1289,BIH,YR1989,
1290,BIH,YR1990,
1291,BIH,YR1991,
1292,BIH,YR1992,
1293,BIH,YR1993,
1294,BIH,YR1994,
1295,BIH,YR1995,
1296,BIH,YR1996,-0.270569711923599
1297,BIH,YR1997,
1298,BIH,YR1998,-0.402136474847794
1299,BIH,YR1999,
1300,BIH,YR2000,-0.59584903717041
1301,BIH,YR2001,
1302,BIH,YR2002,-0.387543082237244
1303,BIH,YR2003,-0.282097160816193
1304,BIH,YR2004,-0.324706375598907
1305,BIH,YR2005,-0.23280867934227
1306,BIH,YR2006,-0.301414400339127
1307,BIH,YR2007,-0.374117344617844
1308,BIH,YR2008,-0.360781222581863
1309,BIH,YR2009,-0.379986047744751
1310,BIH,YR2010,-0.336401551961899
1311,BIH,YR2011,-0.326692938804626
1312,BIH,YR2012,-0.309364050626755
1313,BIH,YR2013,-0.2444027364254
1314,BIH,YR2014,-0.299684911966324
1315,BIH,YR2015,-0.417167663574219
1316,BIH,YR2016,-0.485800504684448
1317,BIH,YR2017,-0.553566336631775
1318,BIH,YR2018,-0.605827152729034
1319,BIH,YR2019,-0.646842896938324
1320,BIH,YR2020,-0.642686784267426
1321,BIH,YR2021,-0.665344417095184
1322,BIH,YR2022,-0.683835208415985
1323,BLR,YR1960,
1324,BLR,YR1961,
1325,BLR,YR1962,
1326,BLR,YR1963,
1327,BLR,YR1964,
1328,BLR,YR1965,
1329,BLR,YR1966,
1330,BLR,YR1967,
1331,BLR,YR1968,
1332,BLR,YR1969,
1333,BLR,YR1970,
1334,BLR,YR1971,
1335,BLR,YR1972,
1336,BLR,YR1973,
1337,BLR,YR1974,
1338,BLR,YR1975,
1339,BLR,YR1976,
1340,BLR,YR1977,
1341,BLR,YR1978,
1342,BLR,YR1979,
1343,BLR,YR1980,
1344,BLR,YR1981,
1345,BLR,YR1982,
1346,BLR,YR1983,
1347,BLR,YR1984,
1348,BLR,YR1985,
1349,BLR,YR1986,
1350,BLR,YR1987,
1351,BLR,YR1988,
1352,BLR,YR1989,
1353,BLR,YR1990,
1354,BLR,YR1991,
1355,BLR,YR1992,
1356,BLR,YR1993,
1357,BLR,YR1994,
1358,BLR,YR1995,
1359,BLR,YR1996,-0.389609158039093
1360,BLR,YR1997,
1361,BLR,YR1998,-0.323169857263565
1362,BLR,YR1999,
1363,BLR,YR2000,-0.504357814788818
1364,BLR,YR2001,
1365,BLR,YR2002,-0.657884895801544
1366,BLR,YR2003,-0.537339866161346
1367,BLR,YR2004,-0.759292542934418
1368,BLR,YR2005,-0.72323077917099
1369,BLR,YR2006,-0.529868960380554
1370,BLR,YR2007,-0.574205935001373
1371,BLR,YR2008,-0.559036314487457
1372,BLR,YR2009,-0.562151730060577
1373,BLR,YR2010,-0.633431315422058
1374,BLR,YR2011,-0.619015693664551
1375,BLR,YR2012,-0.458519369363785
1376,BLR,YR2013,-0.404938369989395
1377,BLR,YR2014,-0.23470650613308
1378,BLR,YR2015,-0.315779864788055
1379,BLR,YR2016,-0.224086627364159
1380,BLR,YR2017,-0.240941062569618
1381,BLR,YR2018,-0.15480200946331
1382,BLR,YR2019,0.00728573789820075
1383,BLR,YR2020,-0.133964225649834
1384,BLR,YR2021,-0.258149892091751
1385,BLR,YR2022,-0.57967621088028
1386,BLZ,YR1960,
1387,BLZ,YR1961,
1388,BLZ,YR1962,
1389,BLZ,YR1963,
1390,BLZ,YR1964,
1391,BLZ,YR1965,
1392,BLZ,YR1966,
1393,BLZ,YR1967,
1394,BLZ,YR1968,
1395,BLZ,YR1969,
1396,BLZ,YR1970,
1397,BLZ,YR1971,
1398,BLZ,YR1972,
1399,BLZ,YR1973,
1400,BLZ,YR1974,
1401,BLZ,YR1975,
1402,BLZ,YR1976,
1403,BLZ,YR1977,
1404,BLZ,YR1978,
1405,BLZ,YR1979,
1406,BLZ,YR1980,
1407,BLZ,YR1981,
1408,BLZ,YR1982,
1409,BLZ,YR1983,
1410,BLZ,YR1984,
1411,BLZ,YR1985,
1412,BLZ,YR1986,
1413,BLZ,YR1987,
1414,BLZ,YR1988,
1415,BLZ,YR1989,
1416,BLZ,YR1990,
1417,BLZ,YR1991,
1418,BLZ,YR1992,
1419,BLZ,YR1993,
1420,BLZ,YR1994,
1421,BLZ,YR1995,
1422,BLZ,YR1996,-0.0265951305627823
1423,BLZ,YR1997,
1424,BLZ,YR1998,-0.0194181017577648
1425,BLZ,YR1999,
1426,BLZ,YR2000,-0.042195025831461
1427,BLZ,YR2001,
1428,BLZ,YR2002,-0.0708565190434456
1429,BLZ,YR2003,-0.103218950331211
1430,BLZ,YR2004,-0.103965632617474
1431,BLZ,YR2005,-0.201737865805626
1432,BLZ,YR2006,-0.313596040010452
1433,BLZ,YR2007,-0.324733346700668
1434,BLZ,YR2008,-0.302956253290176
1435,BLZ,YR2009,0.0413168966770172
1436,BLZ,YR2010,-0.0235743168741465
1437,BLZ,YR2011,-0.307089060544968
1438,BLZ,YR2012,-0.0309748947620392
1439,BLZ,YR2013,0.0204453207552433
1440,BLZ,YR2014,-0.159106820821762
1441,BLZ,YR2015,-0.209245666861534
1442,BLZ,YR2016,-0.229891732335091
1443,BLZ,YR2017,-0.305803924798965
1444,BLZ,YR2018,-0.169436514377594
1445,BLZ,YR2019,-0.191070929169655
1446,BLZ,YR2020,-0.193349361419678
1447,BLZ,YR2021,-0.330022901296616
1448,BLZ,YR2022,-0.237028583884239
1449,BOL,YR1960,
1450,BOL,YR1961,
1451,BOL,YR1962,
1452,BOL,YR1963,
1453,BOL,YR1964,
1454,BOL,YR1965,
1455,BOL,YR1966,
1456,BOL,YR1967,
1457,BOL,YR1968,
1458,BOL,YR1969,
1459,BOL,YR1970,
1460,BOL,YR1971,
1461,BOL,YR1972,
1462,BOL,YR1973,
1463,BOL,YR1974,
1464,BOL,YR1975,
1465,BOL,YR1976,
1466,BOL,YR1977,
1467,BOL,YR1978,
1468,BOL,YR1979,
1469,BOL,YR1980,
1470,BOL,YR1981,
1471,BOL,YR1982,
1472,BOL,YR1983,
1473,BOL,YR1984,
1474,BOL,YR1985,
1475,BOL,YR1986,
1476,BOL,YR1987,
1477,BOL,YR1988,
1478,BOL,YR1989,
1479,BOL,YR1990,
1480,BOL,YR1991,
1481,BOL,YR1992,
1482,BOL,YR1993,
1483,BOL,YR1994,
1484,BOL,YR1995,
1485,BOL,YR1996,-0.8248291015625
1486,BOL,YR1997,
1487,BOL,YR1998,-0.442392319440842
1488,BOL,YR1999,
1489,BOL,YR2000,-0.483501076698303
1490,BOL,YR2001,
1491,BOL,YR2002,-0.940807521343231
1492,BOL,YR2003,-0.853618502616882
1493,BOL,YR2004,-0.809159338474274
1494,BOL,YR2005,-0.74197906255722
1495,BOL,YR2006,-0.431123644113541
1496,BOL,YR2007,-0.4021937251091
1497,BOL,YR2008,-0.528391659259796
1498,BOL,YR2009,-0.631416976451874
1499,BOL,YR2010,-0.458648711442947
1500,BOL,YR2011,-0.573696494102478
1501,BOL,YR2012,-0.727891862392426
1502,BOL,YR2013,-0.587771356105804
1503,BOL,YR2014,-0.628422021865845
1504,BOL,YR2015,-0.717430353164673
1505,BOL,YR2016,-0.774184048175812
1506,BOL,YR2017,-0.700783431529999
1507,BOL,YR2018,-0.688172459602356
1508,BOL,YR2019,-0.780918836593628
1509,BOL,YR2020,-0.844050765037537
1510,BOL,YR2021,-0.883186757564545
1511,BOL,YR2022,-0.889222621917725
1512,BRA,YR1960,
1513,BRA,YR1961,
1514,BRA,YR1962,
1515,BRA,YR1963,
1516,BRA,YR1964,
1517,BRA,YR1965,
1518,BRA,YR1966,
1519,BRA,YR1967,
1520,BRA,YR1968,
1521,BRA,YR1969,
1522,BRA,YR1970,
1523,BRA,YR1971,
1524,BRA,YR1972,
1525,BRA,YR1973,
1526,BRA,YR1974,
1527,BRA,YR1975,
1528,BRA,YR1976,
1529,BRA,YR1977,
1530,BRA,YR1978,
1531,BRA,YR1979,
1532,BRA,YR1980,
1533,BRA,YR1981,
1534,BRA,YR1982,
1535,BRA,YR1983,
1536,BRA,YR1984,
1537,BRA,YR1985,
1538,BRA,YR1986,
1539,BRA,YR1987,
1540,BRA,YR1988,
1541,BRA,YR1989,
1542,BRA,YR1990,
1543,BRA,YR1991,
1544,BRA,YR1992,
1545,BRA,YR1993,
1546,BRA,YR1994,
1547,BRA,YR1995,
1548,BRA,YR1996,-0.0185795314610004
1549,BRA,YR1997,
1550,BRA,YR1998,0.0414753258228302
1551,BRA,YR1999,
1552,BRA,YR2000,0.0132387839257717
1553,BRA,YR2001,
1554,BRA,YR2002,0.0819423124194145
1555,BRA,YR2003,0.090239018201828
1556,BRA,YR2004,-0.0272687114775181
1557,BRA,YR2005,-0.153748139739037
1558,BRA,YR2006,-0.120479896664619
1559,BRA,YR2007,-0.0839887857437134
1560,BRA,YR2008,0.00343736819922924
1561,BRA,YR2009,-0.079985611140728
1562,BRA,YR2010,0.0438063591718674
1563,BRA,YR2011,0.168382421135902
1564,BRA,YR2012,-0.0468542315065861
1565,BRA,YR2013,-0.0976997464895248
1566,BRA,YR2014,-0.365745902061462
1567,BRA,YR2015,-0.457372844219208
1568,BRA,YR2016,-0.445450931787491
1569,BRA,YR2017,-0.559335768222809
1570,BRA,YR2018,-0.480606287717819
1571,BRA,YR2019,-0.407679289579391
1572,BRA,YR2020,-0.428935021162033
1573,BRA,YR2021,-0.498797684907913
1574,BRA,YR2022,-0.566063046455383
1575,BRB,YR1960,
1576,BRB,YR1961,
1577,BRB,YR1962,
1578,BRB,YR1963,
1579,BRB,YR1964,
1580,BRB,YR1965,
1581,BRB,YR1966,
1582,BRB,YR1967,
1583,BRB,YR1968,
1584,BRB,YR1969,
1585,BRB,YR1970,
1586,BRB,YR1971,
1587,BRB,YR1972,
1588,BRB,YR1973,
1589,BRB,YR1974,
1590,BRB,YR1975,
1591,BRB,YR1976,
1592,BRB,YR1977,
1593,BRB,YR1978,
1594,BRB,YR1979,
1595,BRB,YR1980,
1596,BRB,YR1981,
1597,BRB,YR1982,
1598,BRB,YR1983,
1599,BRB,YR1984,
1600,BRB,YR1985,
1601,BRB,YR1986,
1602,BRB,YR1987,
1603,BRB,YR1988,
1604,BRB,YR1989,
1605,BRB,YR1990,
1606,BRB,YR1991,
1607,BRB,YR1992,
1608,BRB,YR1993,
1609,BRB,YR1994,
1610,BRB,YR1995,
1611,BRB,YR1996,1.54272639751434
1612,BRB,YR1997,
1613,BRB,YR1998,1.54104733467102
1614,BRB,YR1999,
1615,BRB,YR2000,1.51981151103973
1616,BRB,YR2001,
1617,BRB,YR2002,1.48519396781921
1618,BRB,YR2003,1.49764275550842
1619,BRB,YR2004,1.40898048877716
1620,BRB,YR2005,1.41058766841888
1621,BRB,YR2006,1.32577133178711
1622,BRB,YR2007,1.4024943113327
1623,BRB,YR2008,1.35860872268677
1624,BRB,YR2009,1.37618982791901
1625,BRB,YR2010,1.47675573825836
1626,BRB,YR2011,1.71774792671204
1627,BRB,YR2012,1.64828777313232
1628,BRB,YR2013,1.61204195022583
1629,BRB,YR2014,1.13345634937286
1630,BRB,YR2015,1.44786322116852
1631,BRB,YR2016,1.2135511636734
1632,BRB,YR2017,1.37545692920685
1633,BRB,YR2018,1.37191247940063
1634,BRB,YR2019,1.15944015979767
1635,BRB,YR2020,1.19406688213348
1636,BRB,YR2021,1.2134006023407
1637,BRB,YR2022,1.28457343578339
1638,BRN,YR1960,
1639,BRN,YR1961,
1640,BRN,YR1962,
1641,BRN,YR1963,
1642,BRN,YR1964,
1643,BRN,YR1965,
1644,BRN,YR1966,
1645,BRN,YR1967,
1646,BRN,YR1968,
1647,BRN,YR1969,
1648,BRN,YR1970,
1649,BRN,YR1971,
1650,BRN,YR1972,
1651,BRN,YR1973,
1652,BRN,YR1974,
1653,BRN,YR1975,
1654,BRN,YR1976,
1655,BRN,YR1977,
1656,BRN,YR1978,
1657,BRN,YR1979,
1658,BRN,YR1980,
1659,BRN,YR1981,
1660,BRN,YR1982,
1661,BRN,YR1983,
1662,BRN,YR1984,
1663,BRN,YR1985,
1664,BRN,YR1986,
1665,BRN,YR1987,
1666,BRN,YR1988,
1667,BRN,YR1989,
1668,BRN,YR1990,
1669,BRN,YR1991,
1670,BRN,YR1992,
1671,BRN,YR1993,
1672,BRN,YR1994,
1673,BRN,YR1995,
1674,BRN,YR1996,0.478994995355606
1675,BRN,YR1997,
1676,BRN,YR1998,0.351099044084549
1677,BRN,YR1999,
1678,BRN,YR2000,0.352338552474976
1679,BRN,YR2001,
1680,BRN,YR2002,0.291513353586197
1681,BRN,YR2003,0.294731706380844
1682,BRN,YR2004,0.394488990306854
1683,BRN,YR2005,0.239500239491463
1684,BRN,YR2006,0.20188070833683
1685,BRN,YR2007,0.209355533123016
1686,BRN,YR2008,0.482722252607346
1687,BRN,YR2009,0.984291791915894
1688,BRN,YR2010,0.857778549194336
1689,BRN,YR2011,0.854477345943451
1690,BRN,YR2012,0.538632571697235
1691,BRN,YR2013,0.639075040817261
1692,BRN,YR2014,0.526151537895203
1693,BRN,YR2015,0.534770488739014
1694,BRN,YR2016,0.530952453613281
1695,BRN,YR2017,0.675776422023773
1696,BRN,YR2018,0.761487543582916
1697,BRN,YR2019,0.768578290939331
1698,BRN,YR2020,1.24822545051575
1699,BRN,YR2021,1.21635782718658
1700,BRN,YR2022,1.17481958866119
1701,BTN,YR1960,
1702,BTN,YR1961,
1703,BTN,YR1962,
1704,BTN,YR1963,
1705,BTN,YR1964,
1706,BTN,YR1965,
1707,BTN,YR1966,
1708,BTN,YR1967,
1709,BTN,YR1968,
1710,BTN,YR1969,
1711,BTN,YR1970,
1712,BTN,YR1971,
1713,BTN,YR1972,
1714,BTN,YR1973,
1715,BTN,YR1974,
1716,BTN,YR1975,
1717,BTN,YR1976,
1718,BTN,YR1977,
1719,BTN,YR1978,
1720,BTN,YR1979,
1721,BTN,YR1980,
1722,BTN,YR1981,
1723,BTN,YR1982,
1724,BTN,YR1983,
1725,BTN,YR1984,
1726,BTN,YR1985,
1727,BTN,YR1986,
1728,BTN,YR1987,
1729,BTN,YR1988,
1730,BTN,YR1989,
1731,BTN,YR1990,
1732,BTN,YR1991,
1733,BTN,YR1992,
1734,BTN,YR1993,
1735,BTN,YR1994,
1736,BTN,YR1995,
1737,BTN,YR1996,0.942838490009308
1738,BTN,YR1997,
1739,BTN,YR1998,0.883640766143799
1740,BTN,YR1999,
1741,BTN,YR2000,0.574339628219604
1742,BTN,YR2001,
1743,BTN,YR2002,0.449922442436218
1744,BTN,YR2003,1.08701109886169
1745,BTN,YR2004,0.893403232097626
1746,BTN,YR2005,0.871916949748993
1747,BTN,YR2006,0.854816734790802
1748,BTN,YR2007,0.928755760192871
1749,BTN,YR2008,0.912390053272247
1750,BTN,YR2009,0.937309503555298
1751,BTN,YR2010,0.938382148742676
1752,BTN,YR2011,0.854587376117706
1753,BTN,YR2012,0.953947246074677
1754,BTN,YR2013,0.912419855594635
1755,BTN,YR2014,1.30612897872925
1756,BTN,YR2015,0.989677846431732
1757,BTN,YR2016,1.09102046489716
1758,BTN,YR2017,1.52906262874603
1759,BTN,YR2018,1.59051811695099
1760,BTN,YR2019,1.57226634025574
1761,BTN,YR2020,1.61823654174805
1762,BTN,YR2021,1.50712108612061
1763,BTN,YR2022,1.51425933837891
1764,BWA,YR1960,
1765,BWA,YR1961,
1766,BWA,YR1962,
1767,BWA,YR1963,
1768,BWA,YR1964,
1769,BWA,YR1965,
1770,BWA,YR1966,
1771,BWA,YR1967,
1772,BWA,YR1968,
1773,BWA,YR1969,
1774,BWA,YR1970,
1775,BWA,YR1971,
1776,BWA,YR1972,
1777,BWA,YR1973,
1778,BWA,YR1974,
1779,BWA,YR1975,
1780,BWA,YR1976,
1781,BWA,YR1977,
1782,BWA,YR1978,
1783,BWA,YR1979,
1784,BWA,YR1980,
1785,BWA,YR1981,
1786,BWA,YR1982,
1787,BWA,YR1983,
1788,BWA,YR1984,
1789,BWA,YR1985,
1790,BWA,YR1986,
1791,BWA,YR1987,
1792,BWA,YR1988,
1793,BWA,YR1989,
1794,BWA,YR1990,
1795,BWA,YR1991,
1796,BWA,YR1992,
1797,BWA,YR1993,
1798,BWA,YR1994,
1799,BWA,YR1995,
1800,BWA,YR1996,0.8179612159729
1801,BWA,YR1997,
1802,BWA,YR1998,0.824313879013062
1803,BWA,YR1999,
1804,BWA,YR2000,0.858368933200836
1805,BWA,YR2001,
1806,BWA,YR2002,0.624537587165833
1807,BWA,YR2003,1.24491953849792
1808,BWA,YR2004,0.875725924968719
1809,BWA,YR2005,1.16079270839691
1810,BWA,YR2006,0.936530530452728
1811,BWA,YR2007,0.993910908699036
1812,BWA,YR2008,1.02252972126007
1813,BWA,YR2009,0.927733778953552
1814,BWA,YR2010,1.00335109233856
1815,BWA,YR2011,0.96656745672226
1816,BWA,YR2012,0.90651535987854
1817,BWA,YR2013,0.893463313579559
1818,BWA,YR2014,0.81304007768631
1819,BWA,YR2015,0.781251549720764
1820,BWA,YR2016,0.867156803607941
1821,BWA,YR2017,0.712225377559662
1822,BWA,YR2018,0.719505965709686
1823,BWA,YR2019,0.68628865480423
1824,BWA,YR2020,0.611279487609863
1825,BWA,YR2021,0.665826141834259
1826,BWA,YR2022,0.661455094814301
1827,CAF,YR1960,
1828,CAF,YR1961,
1829,CAF,YR1962,
1830,CAF,YR1963,
