,continent,date,location,total_cases,total_deaths,median_age,female_smokers,male_smokers,life_expectancy,total_vaccinations,new_vaccinations,people_vaccinated,human_development_index,population
118263,Africa,2023-08-07,South Africa,4072533.0,102595.0,27.3,8.1,33.2,64.13,38882146.0,0.0,24210953.0,0.709,59893884.0
118264,Africa,2023-08-08,South Africa,4072533.0,102595.0,27.3,8.1,33.2,64.13,38882146.0,0.0,24210953.0,0.709,59893884.0
118265,Africa,2023-08-09,South Africa,4072533.0,102595.0,27.3,8.1,33.2,64.13,38882146.0,0.0,24210953.0,0.709,59893884.0
118266,Africa,2023-08-10,South Africa,4072533.0,102595.0,27.3,8.1,33.2,64.13,38882146.0,0.0,24210953.0,0.709,59893884.0
118267,Africa,2023-08-11,South Africa,4072533.0,102595.0,27.3,8.1,33.2,64.13,38882146.0,0.0,24210953.0,0.709,59893884.0
118268,Africa,2023-08-12,South Africa,4072533.0,102595.0,27.3,8.1,33.2,64.13,38882146.0,0.0,24210953.0,0.709,59893884.0
118269,Africa,2023-08-13,South Africa,4072533.0,102595.0,27.3,8.1,33.2,64.13,38882146.0,0.0,24210953.0,0.709,59893884.0
118270,Africa,2023-08-14,South Africa,4072533.0,102595.0,27.3,8.1,33.2,64.13,38882146.0,0.0,24210953.0,0.709,59893884.0
118271,Africa,2023-08-15,South Africa,4072533.0,102595.0,27.3,8.1,33.2,64.13,38882146.0,0.0,24210953.0,0.709,59893884.0
118272,Africa,2023-08-16,South Africa,4072533.0,102595.0,27.3,8.1,33.2,64.13,38882146.0,0.0,24210953.0,0.709,59893884.0
118273,Africa,2023-08-17,South Africa,4072533.0,102595.0,27.3,8.1,33.2,64.13,38882146.0,0.0,24210953.0,0.709,59893884.0
118274,Africa,2023-08-18,South Africa,4072533.0,102595.0,27.3,8.1,33.2,64.13,38882146.0,0.0,24210953.0,0.709,59893884.0
118275,Africa,2023-08-19,South Africa,4072533.0,102595.0,27.3,8.1,33.2,64.13,38882146.0,0.0,24210953.0,0.709,59893884.0
118276,Africa,2023-08-20,South Africa,4072533.0,102595.0,27.3,8.1,33.2,64.13,38882146.0,0.0,24210953.0,0.709,59893884.0
118277,Africa,2023-08-21,South Africa,4072533.0,102595.0,27.3,8.1,33.2,64.13,38882146.0,0.0,24210953.0,0.709,59893884.0
118278,Africa,2023-08-22,South Africa,4072533.0,102595.0,27.3,8.1,33.2,64.13,38882146.0,0.0,24210953.0,0.709,59893884.0
118279,Africa,2023-08-23,South Africa,4072533.0,102595.0,27.3,8.1,33.2,64.13,38882146.0,0.0,24210953.0,0.709,59893884.0
118280,Africa,2023-08-24,South Africa,4072533.0,102595.0,27.3,8.1,33.2,64.13,38882146.0,0.0,24210953.0,0.709,59893884.0
118281,Africa,2023-08-25,South Africa,4072533.0,102595.0,27.3,8.1,33.2,64.13,38882146.0,0.0,24210953.0,0.709,59893884.0
118282,Africa,2023-08-26,South Africa,4072533.0,102595.0,27.3,8.1,33.2,64.13,38882146.0,0.0,24210953.0,0.709,59893884.0
118283,Africa,2023-08-27,South Africa,4072533.0,102595.0,27.3,8.1,33.2,64.13,38882146.0,0.0,24210953.0,0.709,59893884.0
118284,Africa,2023-08-28,South Africa,4072533.0,102595.0,27.3,8.1,33.2,64.13,38882146.0,0.0,24210953.0,0.709,59893884.0
118285,Africa,2023-08-29,South Africa,4072533.0,102595.0,27.3,8.1,33.2,64.13,38882146.0,0.0,24210953.0,0.709,59893884.0
118286,Africa,2023-08-30,South Africa,4072533.0,102595.0,27.3,8.1,33.2,64.13,38882146.0,0.0,24210953.0,0.709,59893884.0
118287,Africa,2023-08-31,South Africa,4072533.0,102595.0,27.3,8.1,33.2,64.13,38882146.0,0.0,24210953.0,0.709,59893884.0
118288,Africa,2023-09-01,South Africa,4072533.0,102595.0,27.3,8.1,33.2,64.13,38882146.0,0.0,24210953.0,0.709,59893884.0
118289,Africa,2023-09-02,South Africa,4072533.0,102595.0,27.3,8.1,33.2,64.13,38882146.0,0.0,24210953.0,0.709,59893884.0
118290,Africa,2023-09-03,South Africa,4072533.0,102595.0,27.3,8.1,33.2,64.13,38882146.0,0.0,24210953.0,0.709,59893884.0
118291,Africa,2023-09-04,South Africa,4072533.0,102595.0,27.3,8.1,33.2,64.13,38882146.0,0.0,24210953.0,0.709,59893884.0
118292,Africa,2023-09-05,South Africa,4072533.0,102595.0,27.3,8.1,33.2,64.13,38882146.0,0.0,24210953.0,0.709,59893884.0
118293,Africa,2023-09-06,South Africa,4072533.0,102595.0,27.3,8.1,33.2,64.13,38882146.0,0.0,24210953.0,0.709,59893884.0
118294,Africa,2023-09-07,South Africa,4072533.0,102595.0,27.3,8.1,33.2,64.13,38882146.0,0.0,24210953.0,0.709,59893884.0
118295,Africa,2023-09-08,South Africa,4072533.0,102595.0,27.3,8.1,33.2,64.13,38882146.0,0.0,24210953.0,0.709,59893884.0
118296,Africa,2023-09-09,South Africa,4072533.0,102595.0,27.3,8.1,33.2,64.13,38882146.0,0.0,24210953.0,0.709,59893884.0
118297,Africa,2023-09-10,South Africa,4072533.0,102595.0,27.3,8.1,33.2,64.13,38882146.0,0.0,24210953.0,0.709,59893884.0
118298,Africa,2023-09-11,South Africa,4072533.0,102595.0,27.3,8.1,33.2,64.13,38882146.0,0.0,24210953.0,0.709,59893884.0
118299,Africa,2023-09-12,South Africa,4072533.0,102595.0,27.3,8.1,33.2,64.13,38882146.0,0.0,24210953.0,0.709,59893884.0
118300,Africa,2023-09-13,South Africa,4072533.0,102595.0,27.3,8.1,33.2,64.13,38882146.0,0.0,24210953.0,0.709,59893884.0
118301,Africa,2023-09-14,South Africa,4072533.0,102595.0,27.3,8.1,33.2,64.13,38882146.0,0.0,24210953.0,0.709,59893884.0
118302,Africa,2023-09-15,South Africa,4072533.0,102595.0,27.3,8.1,33.2,64.13,38882146.0,0.0,24210953.0,0.709,59893884.0
118303,Africa,2023-09-16,South Africa,4072533.0,102595.0,27.3,8.1,33.2,64.13,38882146.0,0.0,24210953.0,0.709,59893884.0
118304,Africa,2023-09-17,South Africa,4072533.0,102595.0,27.3,8.1,33.2,64.13,38882146.0,0.0,24210953.0,0.709,59893884.0
118305,Africa,2023-09-18,South Africa,4072533.0,102595.0,27.3,8.1,33.2,64.13,38882146.0,0.0,24210953.0,0.709,59893884.0
118306,Africa,2023-09-19,South Africa,4072533.0,102595.0,27.3,8.1,33.2,64.13,38882146.0,0.0,24210953.0,0.709,59893884.0
118307,Africa,2023-09-20,South Africa,4072533.0,102595.0,27.3,8.1,33.2,64.13,38882146.0,0.0,24210953.0,0.709,59893884.0
118308,Africa,2023-09-21,South Africa,4072533.0,102595.0,27.3,8.1,33.2,64.13,38882146.0,0.0,24210953.0,0.709,59893884.0
118872,Asia,2022-03-08,South Korea,5212101.0,9440.0,43.4,6.2,40.9,83.03,119891020.0,68323.0,44563962.0,0.916,51815808.0
118873,Asia,2022-03-09,South Korea,5539639.0,9646.0,43.4,6.2,40.9,83.03,119902444.0,11424.0,44565038.0,0.916,51815808.0
118874,Asia,2022-03-10,South Korea,5822612.0,9875.0,43.4,6.2,40.9,83.03,119993035.0,90591.0,44570123.0,0.916,51815808.0
118875,Asia,2022-03-11,South Korea,6206263.0,10144.0,43.4,6.2,40.9,83.03,120120935.0,127900.0,44578926.0,0.916,51815808.0
118876,Asia,2022-03-12,South Korea,6556432.0,10395.0,43.4,6.2,40.9,83.03,120168327.0,47392.0,44582914.0,0.916,51815808.0
118877,Asia,2022-03-13,South Korea,6866212.0,10595.0,43.4,6.2,40.9,83.03,120169348.0,1021.0,44582998.0,0.916,51815808.0
118878,Asia,2022-03-14,South Korea,7228534.0,10888.0,43.4,6.2,40.9,83.03,120238133.0,68785.0,44586655.0,0.916,51815808.0
118879,Asia,2022-03-15,South Korea,7629264.0,11052.0,43.4,6.2,40.9,83.03,120292107.0,53974.0,44589095.0,0.916,51815808.0
118880,Asia,2022-03-16,South Korea,8250592.0,11481.0,43.4,6.2,40.9,83.03,120345958.0,53851.0,44591282.0,0.916,51815808.0
118881,Asia,2022-03-17,South Korea,8657609.0,11782.0,43.4,6.2,40.9,83.03,120411363.0,65405.0,44593772.0,0.916,51815808.0
118882,Asia,2022-03-18,South Korea,9038938.0,12101.0,43.4,6.2,40.9,83.03,120514921.0,103558.0,44598467.0,0.916,51815808.0
118883,Asia,2022-03-19,South Korea,9373646.0,12428.0,43.4,6.2,40.9,83.03,120551578.0,36657.0,44600548.0,0.916,51815808.0
118884,Asia,2022-03-20,South Korea,9582560.0,12757.0,43.4,6.2,40.9,83.03,120552268.0,690.0,44600577.0,0.916,51815808.0
118885,Asia,2022-03-21,South Korea,9936366.0,13141.0,43.4,6.2,40.9,83.03,120613739.0,61471.0,44602826.0,0.916,51815808.0
118886,Asia,2022-03-22,South Korea,10427238.0,13432.0,43.4,6.2,40.9,83.03,120657578.0,43839.0,44604622.0,0.916,51815808.0
118887,Asia,2022-03-23,South Korea,10822718.0,13902.0,43.4,6.2,40.9,83.03,120704029.0,46451.0,44606108.0,0.916,51815808.0
118888,Asia,2022-03-24,South Korea,11162232.0,14294.0,43.4,6.2,40.9,83.03,120757863.0,53834.0,44607867.0,0.916,51815808.0
118889,Asia,2022-03-25,South Korea,11497711.0,14617.0,43.4,6.2,40.9,83.03,120842905.0,85042.0,44611067.0,0.916,51815808.0
118890,Asia,2022-03-26,South Korea,11815841.0,14899.0,43.4,6.2,40.9,83.03,120882266.0,39361.0,44612586.0,0.916,51815808.0
118891,Asia,2022-03-27,South Korea,12002874.0,15186.0,43.4,6.2,40.9,83.03,120882941.0,675.0,44612616.0,0.916,51815808.0
118892,Asia,2022-03-28,South Korea,12350315.0,15423.0,43.4,6.2,40.9,83.03,120932449.0,49508.0,44614250.0,0.916,51815808.0
118893,Asia,2022-03-29,South Korea,12774888.0,15855.0,43.4,6.2,40.9,83.03,120964813.0,32364.0,44615573.0,0.916,51815808.0
118894,Asia,2022-03-30,South Korea,13095545.0,16230.0,43.4,6.2,40.9,83.03,121000487.0,35674.0,44616744.0,0.916,51815808.0
118895,Asia,2022-03-31,South Korea,13375818.0,16590.0,43.4,6.2,40.9,83.03,121046205.0,45718.0,44621322.0,0.916,51815808.0
118896,Asia,2022-04-01,South Korea,13639915.0,16929.0,43.4,6.2,40.9,83.03,121110760.0,64555.0,44632426.0,0.916,51815808.0
118897,Asia,2022-04-02,South Korea,13874216.0,17235.0,43.4,6.2,40.9,83.03,121139934.0,29174.0,44638604.0,0.916,51815808.0
118898,Asia,2022-04-03,South Korea,14001266.0,17453.0,43.4,6.2,40.9,83.03,121140365.0,431.0,44638665.0,0.916,51815808.0
118899,Asia,2022-04-04,South Korea,14267350.0,17662.0,43.4,6.2,40.9,83.03,121171186.0,30821.0,44641544.0,0.916,51815808.0
118900,Asia,2022-04-05,South Korea,14553585.0,18033.0,43.4,6.2,40.9,83.03,121191526.0,20340.0,44643486.0,0.916,51815808.0
118901,Asia,2022-04-06,South Korea,14778361.0,18381.0,43.4,6.2,40.9,83.03,121217180.0,25654.0,44645713.0,0.916,51815808.0
118902,Asia,2022-04-07,South Korea,14983694.0,18754.0,43.4,6.2,40.9,83.03,121247282.0,30102.0,44648237.0,0.916,51815808.0
118903,Asia,2022-04-08,South Korea,15169189.0,19092.0,43.4,6.2,40.9,83.03,121298528.0,51246.0,44656248.0,0.916,51815808.0
118904,Asia,2022-04-09,South Korea,15333670.0,19421.0,43.4,6.2,40.9,83.03,121317181.0,18653.0,44659782.0,0.916,51815808.0
118905,Asia,2022-04-10,South Korea,15424519.0,19679.0,43.4,6.2,40.9,83.03,121317458.0,277.0,44659813.0,0.916,51815808.0
118906,Asia,2022-04-11,South Korea,15635225.0,19850.0,43.4,6.2,40.9,83.03,121336674.0,19216.0,44661116.0,0.916,51815808.0
118907,Asia,2022-04-12,South Korea,15830618.0,20034.0,43.4,6.2,40.9,83.03,121351609.0,14935.0,44662255.0,0.916,51815808.0
118908,Asia,2022-04-13,South Korea,15979023.0,20352.0,43.4,6.2,40.9,83.03,121372338.0,20729.0,44663832.0,0.916,51815808.0
118909,Asia,2022-04-14,South Korea,16104869.0,20616.0,43.4,6.2,40.9,83.03,121422535.0,50197.0,44665277.0,0.916,51815808.0
118910,Asia,2022-04-15,South Korea,16212751.0,20889.0,43.4,6.2,40.9,83.03,121524960.0,102425.0,44670823.0,0.916,51815808.0
118911,Asia,2022-04-16,South Korea,16305752.0,21092.0,43.4,6.2,40.9,83.03,121552464.0,27504.0,44672604.0,0.916,51815808.0
118912,Asia,2022-04-17,South Korea,16353436.0,21224.0,43.4,6.2,40.9,83.03,121552835.0,371.0,44672632.0,0.916,51815808.0
118913,Asia,2022-04-18,South Korea,16471901.0,21354.0,43.4,6.2,40.9,83.03,121614970.0,62135.0,44673424.0,0.916,51815808.0
118914,Asia,2022-04-19,South Korea,16583178.0,21520.0,43.4,6.2,40.9,83.03,121679077.0,64107.0,44674124.0,0.916,51815808.0
118915,Asia,2022-04-20,South Korea,16673997.0,21667.0,43.4,6.2,40.9,83.03,121754464.0,75387.0,44675170.0,0.916,51815808.0
118916,Asia,2022-04-21,South Korea,16755055.0,21873.0,43.4,6.2,40.9,83.03,121826856.0,72392.0,44676315.0,0.916,51815808.0
118917,Asia,2022-04-22,South Korea,16830469.0,22024.0,43.4,6.2,40.9,83.03,121983220.0,156364.0,44680116.0,0.916,51815808.0
118918,Asia,2022-04-23,South Korea,16895194.0,22133.0,43.4,6.2,40.9,83.03,122024058.0,40838.0,44681456.0,0.916,51815808.0
118919,Asia,2022-04-24,South Korea,16929504.0,22243.0,43.4,6.2,40.9,83.03,122024678.0,620.0,44681481.0,0.916,51815808.0
118920,Asia,2022-04-25,South Korea,17009839.0,22325.0,43.4,6.2,40.9,83.03,122235107.0,210429.0,44682357.0,0.916,51815808.0
118921,Asia,2022-04-26,South Korea,17086601.0,22466.0,43.4,6.2,40.9,83.03,122460046.0,224939.0,44683248.0,0.916,51815808.0
118922,Asia,2022-04-27,South Korea,17144048.0,22588.0,43.4,6.2,40.9,83.03,122690807.0,230761.0,44684282.0,0.916,51815808.0
118923,Asia,2022-04-28,South Korea,17194592.0,22724.0,43.4,6.2,40.9,83.03,122903153.0,212346.0,44685338.0,0.916,51815808.0
118924,Asia,2022-04-29,South Korea,17237878.0,22794.0,43.4,6.2,40.9,83.03,123298346.0,395193.0,44688237.0,0.916,51815808.0
118925,Asia,2022-04-30,South Korea,17275649.0,22875.0,43.4,6.2,40.9,83.03,123381965.0,83619.0,44689509.0,0.916,51815808.0
118926,Asia,2022-05-01,South Korea,17295622.0,22958.0,43.4,6.2,40.9,83.03,123383182.0,1217.0,44689524.0,0.916,51815808.0
118927,Asia,2022-05-02,South Korea,17346727.0,23007.0,43.4,6.2,40.9,83.03,123550345.0,167163.0,44690354.0,0.916,51815808.0
118928,Asia,2022-05-03,South Korea,17395772.0,23079.0,43.4,6.2,40.9,83.03,123732090.0,181745.0,44691084.0,0.916,51815808.0
118929,Asia,2022-05-04,South Korea,17438068.0,23158.0,43.4,6.2,40.9,83.03,123894587.0,162497.0,44691977.0,0.916,51815808.0
118930,Asia,2022-05-05,South Korea,17464782.0,23206.0,43.4,6.2,40.9,83.03,123898312.0,3725.0,44692037.0,0.916,51815808.0
118931,Asia,2022-05-06,South Korea,17504334.0,23289.0,43.4,6.2,40.9,83.03,124153282.0,254970.0,44694016.0,0.916,51815808.0
118932,Asia,2022-05-07,South Korea,17544398.0,23360.0,43.4,6.2,40.9,83.03,124203394.0,50112.0,44694622.0,0.916,51815808.0
118933,Asia,2022-05-08,South Korea,17564962.0,23400.0,43.4,6.2,40.9,83.03,124204059.0,665.0,44694637.0,0.916,51815808.0
118934,Asia,2022-05-09,South Korea,17614869.0,23462.0,43.4,6.2,40.9,83.03,124311759.0,107700.0,44695348.0,0.916,51815808.0
118935,Asia,2022-05-10,South Korea,17658771.0,23491.0,43.4,6.2,40.9,83.03,124439411.0,127652.0,44695947.0,0.916,51815808.0
118936,Asia,2022-05-11,South Korea,17694635.0,23554.0,43.4,6.2,40.9,83.03,124546697.0,107286.0,44696542.0,0.916,51815808.0
118937,Asia,2022-05-12,South Korea,17727086.0,23606.0,43.4,6.2,40.9,83.03,124651656.0,104959.0,44697237.0,0.916,51815808.0
118938,Asia,2022-05-13,South Korea,17756627.0,23661.0,43.4,6.2,40.9,83.03,124815552.0,163896.0,44698705.0,0.916,51815808.0
118939,Asia,2022-05-14,South Korea,17782061.0,23709.0,43.4,6.2,40.9,83.03,124852509.0,36957.0,44699417.0,0.916,51815808.0
118940,Asia,2022-05-15,South Korea,17795312.0,23744.0,43.4,6.2,40.9,83.03,124853038.0,529.0,44699433.0,0.916,51815808.0
118941,Asia,2022-05-16,South Korea,17830392.0,23771.0,43.4,6.2,40.9,83.03,124916856.0,63818.0,44700004.0,0.916,51815808.0
118942,Asia,2022-05-17,South Korea,17861719.0,23802.0,43.4,6.2,40.9,83.03,124993196.0,76340.0,44700503.0,0.916,51815808.0
118943,Asia,2022-05-18,South Korea,17889832.0,23842.0,43.4,6.2,40.9,83.03,125057664.0,64468.0,44701016.0,0.916,51815808.0
118944,Asia,2022-05-19,South Korea,17914937.0,23885.0,43.4,6.2,40.9,83.03,125118952.0,61288.0,44701511.0,0.916,51815808.0
118945,Asia,2022-05-20,South Korea,17938399.0,23911.0,43.4,6.2,40.9,83.03,125224010.0,105058.0,44702652.0,0.916,51815808.0
118946,Asia,2022-05-21,South Korea,17957697.0,23965.0,43.4,6.2,40.9,83.03,125248274.0,24264.0,44703194.0,0.916,51815808.0
118947,Asia,2022-05-22,South Korea,17967641.0,23987.0,43.4,6.2,40.9,83.03,125248622.0,348.0,44703202.0,0.916,51815808.0
118948,Asia,2022-05-23,South Korea,17993967.0,24006.0,43.4,6.2,40.9,83.03,125291231.0,42609.0,44703684.0,0.916,51815808.0
118949,Asia,2022-05-24,South Korea,18017904.0,24029.0,43.4,6.2,40.9,83.03,125342042.0,50811.0,44704089.0,0.916,51815808.0
118950,Asia,2022-05-25,South Korea,18036703.0,24063.0,43.4,6.2,40.9,83.03,125387389.0,45347.0,44704588.0,0.916,51815808.0
118951,Asia,2022-05-26,South Korea,18053287.0,24103.0,43.4,6.2,40.9,83.03,125432060.0,44671.0,44705172.0,0.916,51815808.0
118952,Asia,2022-05-27,South Korea,18067669.0,24139.0,43.4,6.2,40.9,83.03,125512539.0,80479.0,44706421.0,0.916,51815808.0
118953,Asia,2022-05-28,South Korea,18080323.0,24158.0,43.4,6.2,40.9,83.03,125533091.0,20552.0,44706943.0,0.916,51815808.0
118954,Asia,2022-05-29,South Korea,18086447.0,24167.0,43.4,6.2,40.9,83.03,125533401.0,310.0,44706952.0,0.916,51815808.0
118955,Asia,2022-05-30,South Korea,18103618.0,24176.0,43.4,6.2,40.9,83.03,125566401.0,33000.0,44707463.0,0.916,51815808.0
118956,Asia,2022-05-31,South Korea,18119415.0,24197.0,43.4,6.2,40.9,83.03,125600563.0,34162.0,44708008.0,0.916,51815808.0
118957,Asia,2022-06-01,South Korea,18129293.0,24212.0,43.4,6.2,40.9,83.03,125604091.0,3528.0,44708100.0,0.916,51815808.0
118958,Asia,2022-06-02,South Korea,18141803.0,24229.0,43.4,6.2,40.9,83.03,125631780.0,27689.0,44708589.0,0.916,51815808.0
118959,Asia,2022-06-03,South Korea,18153851.0,24238.0,43.4,6.2,40.9,83.03,125684117.0,52337.0,44709612.0,0.916,51815808.0
118960,Asia,2022-06-04,South Korea,18163686.0,24258.0,43.4,6.2,40.9,83.03,125697789.0,13672.0,44710093.0,0.916,51815808.0
118961,Asia,2022-06-05,South Korea,18168708.0,24279.0,43.4,6.2,40.9,83.03,125697966.0,177.0,44710100.0,0.916,51815808.0
118962,Asia,2022-06-06,South Korea,18174842.0,24299.0,43.4,6.2,40.9,83.03,125698995.0,1029.0,44710146.0,0.916,51815808.0
118963,Asia,2022-06-07,South Korea,18188185.0,24305.0,43.4,6.2,40.9,83.03,125719636.0,20641.0,44710509.0,0.916,51815808.0
118964,Asia,2022-06-08,South Korea,18200335.0,24323.0,43.4,6.2,40.9,83.03,125742547.0,22911.0,44710898.0,0.916,51815808.0
118965,Asia,2022-06-09,South Korea,18209650.0,24341.0,43.4,6.2,40.9,83.03,125761596.0,19049.0,44711289.0,0.916,51815808.0
118966,Asia,2022-06-10,South Korea,18218078.0,24351.0,43.4,6.2,40.9,83.03,125798290.0,36694.0,44712045.0,0.916,51815808.0
118967,Asia,2022-06-11,South Korea,18225460.0,24371.0,43.4,6.2,40.9,83.03,125807419.0,9129.0,44712363.0,0.916,51815808.0
118968,Asia,2022-06-12,South Korea,18229278.0,24388.0,43.4,6.2,40.9,83.03,125807564.0,145.0,44712367.0,0.916,51815808.0
118969,Asia,2022-06-13,South Korea,18239044.0,24390.0,43.4,6.2,40.9,83.03,125822391.0,14827.0,44712683.0,0.916,51815808.0
118970,Asia,2022-06-14,South Korea,18248463.0,24399.0,43.4,6.2,40.9,83.03,125838018.0,15627.0,44712977.0,0.916,51815808.0
118971,Asia,2022-06-15,South Korea,18256445.0,24407.0,43.4,6.2,40.9,83.03,125853900.0,15882.0,44713265.0,0.916,51815808.0
118972,Asia,2022-06-16,South Korea,18263643.0,24416.0,43.4,6.2,40.9,83.03,125867719.0,13819.0,44713613.0,0.916,51815808.0
118973,Asia,2022-06-17,South Korea,18270485.0,24427.0,43.4,6.2,40.9,83.03,125892992.0,25273.0,44714200.0,0.916,51815808.0
118974,Asia,2022-06-18,South Korea,18276552.0,24441.0,43.4,6.2,40.9,83.03,125899579.0,6587.0,44714445.0,0.916,51815808.0
118975,Asia,2022-06-19,South Korea,18280063.0,24451.0,43.4,6.2,40.9,83.03,125899660.0,81.0,44714447.0,0.916,51815808.0
118976,Asia,2022-06-20,South Korea,18289349.0,24463.0,43.4,6.2,40.9,83.03,125910734.0,11074.0,44714695.0,0.916,51815808.0
118977,Asia,2022-06-21,South Korea,18298286.0,24474.0,43.4,6.2,40.9,83.03,125923447.0,12713.0,44714942.0,0.916,51815808.0
118978,Asia,2022-06-22,South Korea,18305766.0,24488.0,43.4,6.2,40.9,83.03,125936007.0,12560.0,44715226.0,0.916,51815808.0
118979,Asia,2022-06-23,South Korea,18312993.0,24498.0,43.4,6.2,40.9,83.03,125948680.0,12673.0,44715515.0,0.916,51815808.0
118980,Asia,2022-06-24,South Korea,18319773.0,24519.0,43.4,6.2,40.9,83.03,125973107.0,24427.0,44716106.0,0.916,51815808.0
118981,Asia,2022-06-25,South Korea,18326019.0,24522.0,43.4,6.2,40.9,83.03,125979494.0,6387.0,44716368.0,0.916,51815808.0
118982,Asia,2022-06-26,South Korea,18329423.0,24525.0,43.4,6.2,40.9,83.03,125979605.0,111.0,44716372.0,0.916,51815808.0
118983,Asia,2022-06-27,South Korea,18339293.0,24530.0,43.4,6.2,40.9,83.03,125990820.0,11215.0,44716632.0,0.916,51815808.0
118984,Asia,2022-06-28,South Korea,18349746.0,24537.0,43.4,6.2,40.9,83.03,126003692.0,12872.0,44716855.0,0.916,51815808.0
118985,Asia,2022-06-29,South Korea,18359329.0,24547.0,43.4,6.2,40.9,83.03,126016505.0,12813.0,44717164.0,0.916,51815808.0
118986,Asia,2022-06-30,South Korea,18368857.0,24555.0,43.4,6.2,40.9,83.03,126028997.0,12492.0,44717442.0,0.916,51815808.0
118987,Asia,2022-07-01,South Korea,18379552.0,24562.0,43.4,6.2,40.9,83.03,126049928.0,20931.0,44717964.0,0.916,51815808.0
118988,Asia,2022-07-02,South Korea,18389611.0,24570.0,43.4,6.2,40.9,83.03,126055808.0,5880.0,44718247.0,0.916,51815808.0
118989,Asia,2022-07-03,South Korea,18389611.0,24574.0,43.4,6.2,40.9,83.03,126055898.0,90.0,44718253.0,0.916,51815808.0
118990,Asia,2022-07-04,South Korea,18395850.0,24576.0,43.4,6.2,40.9,83.03,126067107.0,11209.0,44718543.0,0.916,51815808.0
118991,Asia,2022-07-05,South Korea,18413988.0,24583.0,43.4,6.2,40.9,83.03,126080676.0,13569.0,44718764.0,0.916,51815808.0
118992,Asia,2022-07-06,South Korea,18433351.0,24593.0,43.4,6.2,40.9,83.03,126096331.0,15655.0,44719055.0,0.916,51815808.0
118993,Asia,2022-07-07,South Korea,18451849.0,24605.0,43.4,6.2,40.9,83.03,126113066.0,16735.0,44719364.0,0.916,51815808.0
118994,Asia,2022-07-08,South Korea,18471172.0,24624.0,43.4,6.2,40.9,83.03,126149215.0,36149.0,44720057.0,0.916,51815808.0
118995,Asia,2022-07-09,South Korea,18491435.0,24643.0,43.4,6.2,40.9,83.03,126158654.0,9439.0,44720357.0,0.916,51815808.0
118996,Asia,2022-07-10,South Korea,18511845.0,24661.0,43.4,6.2,40.9,83.03,126158808.0,154.0,44720365.0,0.916,51815808.0
118997,Asia,2022-07-11,South Korea,18524501.0,24668.0,43.4,6.2,40.9,83.03,126177910.0,19102.0,44720724.0,0.916,51815808.0
118998,Asia,2022-07-12,South Korea,18561843.0,24680.0,43.4,6.2,40.9,83.03,126201657.0,23747.0,44721024.0,0.916,51815808.0
118999,Asia,2022-07-13,South Korea,18602082.0,24696.0,43.4,6.2,40.9,83.03,126229569.0,27912.0,44721353.0,0.916,51815808.0
119000,Asia,2022-07-14,South Korea,18641260.0,24712.0,43.4,6.2,40.9,83.03,126260697.0,31128.0,44721736.0,0.916,51815808.0
119001,Asia,2022-07-15,South Korea,18680105.0,24728.0,43.4,6.2,40.9,83.03,126327597.0,66900.0,44722537.0,0.916,51815808.0
119002,Asia,2022-07-16,South Korea,18721415.0,24742.0,43.4,6.2,40.9,83.03,126345272.0,17675.0,44722915.0,0.916,51815808.0
